tweet_id,timestamp,platform_source,dog_name,dog_stage,number_of_images,predicted_dog_breed,prediction1,confidence_level_prediction1,prediction1_is_dog,prediction2,confidence_level_prediction2,prediction2_is_dog,prediction3,confidence_level_prediction3,prediction3_is_dog,rating_numerator,rating_denominator,favorite_count,retweet_count
818145370475810820,2017-01-08 17:20:31,Twitter for IPhone,Autumn,,1.0,golden_retriever,golden_retriever,0.621931,True,Labrador_retriever,0.3649969999999999,True,redbone,0.00397148,True,11.0,10.0,11999.0,2471.0
817827839487737858,2017-01-07 20:18:46,Twitter for IPhone,Brittany Gaunt,,1.0,cocker_spaniel,cocker_spaniel,0.387608,True,golden_retriever,0.264844,True,Pekinese,0.122123,True,13.0,10.0,50339.0,26223.0
817777686764523521,2017-01-07 16:59:28,Twitter for IPhone,Dido,pupper,1.0,curly-coated_retriever,curly-coated_retriever,0.733256,True,flat-coated_retriever,0.2141449999999999,True,Irish_water_spaniel,0.029769,True,13.0,10.0,10526.0,2602.0
817536400337801217,2017-01-07 01:00:41,Twitter for IPhone,Melt,,2.0,pug,pug,0.971358,True,French_bulldog,0.0285185,True,Boston_bull,8.596979999999999e-05,True,12.0,10.0,11511.0,2848.0
817423860136083457,2017-01-06 17:33:29,Twitter for IPhone,Ken,,1.0,,ice_bear,0.3362,False,Samoyed,0.2013579999999999,True,Eskimo_dog,0.186789,True,13.0,10.0,32964.0,14187.0
817415592588222464,2017-01-06 17:00:38,Twitter for IPhone,Strudel,,1.0,Doberman,Doberman,0.806163,True,black-and-tan_coonhound,0.0973859,True,miniature_pinscher,0.0859928,True,11.0,10.0,5471.0,923.0
817171292965273600,2017-01-06 00:49:53,Twitter for IPhone,Tebow,,1.0,,golden_retriever,0.295483,True,Irish_setter,0.144431,True,Chesapeake_Bay_retriever,0.0778789999999999,True,13.0,10.0,8576.0,1962.0
817120970343411712,2017-01-05 21:29:55,Twitter for IPhone,,,1.0,Saluki,Saluki,0.568809,True,Afghan_hound,0.229352,True,golden_retriever,0.15713,True,13.0,10.0,11933.0,2519.0
817056546584727552,2017-01-05 17:13:55,Twitter for IPhone,Chloe,,1.0,kelpie,kelpie,0.8644149999999999,True,French_bulldog,0.0974556,True,German_shepherd,0.00852587,True,11.0,10.0,8404.0,1591.0
816816676327063552,2017-01-05 01:20:46,Twitter for IPhone,Timber,,1.0,malamute,malamute,0.668164,True,Pembroke,0.1050329999999999,True,Siberian_husky,0.077875,True,12.0,10.0,9778.0,1965.0
816697700272001025,2017-01-04 17:27:59,Twitter for IPhone,Binky,,1.0,Chihuahua,Chihuahua,0.756992,True,Pomeranian,0.0528495,True,Maltese_dog,0.0476078,True,12.0,10.0,9560.0,2130.0
816336735214911488,2017-01-03 17:33:39,Twitter for IPhone,Dudley,,1.0,Labrador_retriever,Labrador_retriever,0.91933,True,kuvasz,0.0494795,True,golden_retriever,0.0119342,True,11.0,10.0,8416.0,1885.0
816091915477250048,2017-01-03 01:20:49,Twitter for IPhone,Comet,,3.0,Pomeranian,Pomeranian,0.967345,True,Samoyed,0.00739748,True,papillon,0.0060165,True,12.0,10.0,8745.0,2069.0
815990720817401858,2017-01-02 18:38:42,Twitter for IPhone,Jack,doggo,1.0,Chihuahua,Chihuahua,0.428756,True,miniature_pinscher,0.1039119999999999,True,Staffordshire_bullterrier,0.0889587,True,11.0,10.0,4838.0,985.0
815966073409433600,2017-01-02 17:00:46,Twitter for IPhone,,pupper,1.0,Tibetan_mastiff,Tibetan_mastiff,0.506312,True,Tibetan_terrier,0.29569,True,otterhound,0.0362507,True,13.0,10.0,21883.0,8177.0
815736392542261248,2017-01-02 01:48:06,Twitter for IPhone,Akumi,,3.0,Border_collie,Border_collie,0.5489069999999999,True,Cardigan,0.178523,True,collie,0.146351,True,11.0,10.0,9639.0,2205.0
815639385530101762,2017-01-01 19:22:38,Twitter for IPhone,Titan,,1.0,German_shepherd,German_shepherd,0.8179529999999999,True,Norwegian_elkhound,0.140007,True,malinois,0.0248209,True,12.0,10.0,8056.0,1601.0
814986499976527872,2016-12-31 00:08:17,Twitter for IPhone,Cooper,pupper,1.0,dalmatian,dalmatian,0.999828,True,boxer,6.78061e-05,True,American_Staffordshire_terrier,3.42436e-05,True,11.0,10.0,7496.0,1236.0
814638523311648768,2016-12-30 01:05:33,Twitter for IPhone,Olivia,,2.0,golden_retriever,golden_retriever,0.650814,True,kuvasz,0.0532809999999999,True,cocker_spaniel,0.0354395999999999,True,12.0,10.0,11047.0,2626.0
814530161257443328,2016-12-29 17:54:58,Twitter for IPhone,Alf,,1.0,miniature_poodle,miniature_poodle,0.626913,True,toy_poodle,0.265582,True,soft-coated_wheaten_terrier,0.0416142,True,12.0,10.0,8461.0,1813.0
814153002265309185,2016-12-28 16:56:16,Twitter for IPhone,Oshie,,1.0,golden_retriever,golden_retriever,0.490068,True,Labrador_retriever,0.291956,True,chow,0.0724746999999999,True,12.0,10.0,28126.0,8411.0
813910438903693312,2016-12-28 00:52:25,Twitter for IPhone,Chubbs,doggo,1.0,Siberian_husky,Siberian_husky,0.6993550000000001,True,Eskimo_dog,0.2564329999999999,True,Norwegian_elkhound,0.0131888,True,11.0,10.0,9128.0,1806.0
813812741911748608,2016-12-27 18:24:12,Twitter for IPhone,Gary,,1.0,French_bulldog,French_bulldog,0.709146,True,Boston_bull,0.247621,True,boxer,0.0188551,True,14.0,10.0,35731.0,13568.0
813800681631023104,2016-12-27 17:36:16,Twitter for IPhone,Sky,,1.0,malamute,malamute,0.501159,True,Siberian_husky,0.228792,True,Eskimo_dog,0.200388,True,12.0,10.0,8152.0,1710.0
813217897535406080,2016-12-26 03:00:30,Twitter for IPhone,Atlas,,1.0,Samoyed,Samoyed,0.905972,True,Pomeranian,0.0480383,True,West_Highland_white_terrier,0.0356671,True,13.0,10.0,18237.0,7099.0
813202720496779264,2016-12-26 02:00:11,Twitter for IPhone,,doggo,1.0,cocker_spaniel,cocker_spaniel,0.701852,True,golden_retriever,0.120345,True,Labrador_retriever,0.0363202,True,11.0,10.0,9061.0,1771.0
813187593374461952,2016-12-26 01:00:05,Twitter for IPhone,,,1.0,golden_retriever,golden_retriever,0.888181,True,Labrador_retriever,0.0423119,True,Saluki,0.00970173,True,13.0,10.0,19445.0,4219.0
813172488309972993,2016-12-26 00:00:03,Twitter for IPhone,Eleanor,,1.0,,doormat,0.954844,False,golden_retriever,0.0261930999999999,True,cocker_spaniel,0.00438598,True,12.0,10.0,9089.0,1878.0
813157409116065792,2016-12-25 23:00:08,Twitter for IPhone,Layla,,2.0,,Siamese_cat,0.8439110000000001,False,Pembroke,0.0705671,True,Cardigan,0.041916,True,12.0,10.0,7603.0,2140.0
813142292504645637,2016-12-25 22:00:04,Twitter for IPhone,,,3.0,beagle,beagle,0.848735,True,Ibizan_hound,0.0446024999999999,True,Italian_greyhound,0.0186108,True,13.0,10.0,8338.0,2326.0
813127251579564032,2016-12-25 21:00:18,Twitter for IPhone,,doggo,1.0,Norwegian_elkhound,Norwegian_elkhound,0.4324159999999999,True,whippet,0.374223,True,Siberian_husky,0.0324625999999999,True,11.0,10.0,11576.0,3026.0
813112105746448384,2016-12-25 20:00:07,Twitter for IPhone,Toby,,1.0,,dingo,0.287369,False,Pembroke,0.140682,True,basenji,0.0908189,True,12.0,10.0,10109.0,2660.0
813096984823349248,2016-12-25 19:00:02,Twitter for IPhone,Rocky,doggo,1.0,,Great_Dane,0.128056,True,Boston_bull,0.117003,True,kelpie,0.0869643,True,11.0,10.0,10363.0,3526.0
813081950185472002,2016-12-25 18:00:17,Twitter for IPhone,Baron,,2.0,Doberman,Doberman,0.909951,True,kelpie,0.0426494,True,miniature_pinscher,0.0230041,True,11.0,10.0,9713.0,2710.0
813066809284972545,2016-12-25 17:00:08,Twitter for IPhone,Tyr,,1.0,toy_terrier,toy_terrier,0.7764,True,Pembroke,0.115034,True,basenji,0.048873,True,12.0,10.0,7782.0,1896.0
813051746834595840,2016-12-25 16:00:16,Twitter for IPhone,Bauer,,1.0,golden_retriever,golden_retriever,0.914804,True,Labrador_retriever,0.08355,True,kuvasz,0.000453224,True,13.0,10.0,20540.0,7154.0
812781120811126785,2016-12-24 22:04:54,Twitter for IPhone,Swagger,,1.0,bull_mastiff,bull_mastiff,0.989316,True,boxer,0.00704296,True,French_bulldog,0.00173961,True,10.0,10.0,7388.0,1851.0
812709060537683968,2016-12-24 17:18:34,Twitter for IPhone,Brandi,,1.0,Irish_setter,Irish_setter,0.326873,True,golden_retriever,0.18261,True,Leonberg,0.156912,True,12.0,10.0,6497.0,1404.0
812466873996607488,2016-12-24 01:16:12,Twitter for IPhone,Mary,,1.0,,bath_towel,0.0998035,False,pillow,0.0923181,False,Great_Dane,0.0782055,True,12.0,10.0,7819.0,1870.0
812372279581671427,2016-12-23 19:00:19,Twitter for IPhone,Moe,,2.0,golden_retriever,golden_retriever,0.7848729999999999,True,cocker_spaniel,0.0877881,True,Labrador_retriever,0.0832747,True,13.0,10.0,13382.0,3561.0
811985624773361665,2016-12-22 17:23:53,Twitter for IPhone,Ted,,1.0,Staffordshire_bullterrier,Staffordshire_bullterrier,0.6105729999999999,True,French_bulldog,0.159935,True,doormat,0.0586721,False,11.0,10.0,7131.0,1363.0
811744202451197953,2016-12-22 01:24:33,Twitter for IPhone,Halo,,1.0,Pekinese,Pekinese,0.386082,True,Labrador_retriever,0.202862,True,golden_retriever,0.170487,True,13.0,10.0,7396.0,1546.0
811627233043480576,2016-12-21 17:39:46,Twitter for IPhone,Augie,,1.0,beagle,beagle,0.39628,True,Pembroke,0.0495619,True,wire-haired_fox_terrier,0.0463491999999999,True,10.0,10.0,12481.0,2976.0
811386762094317568,2016-12-21 01:44:13,Twitter for IPhone,Craig,pupper,1.0,Pembroke,Pembroke,0.804177,True,Cardigan,0.18989,True,beagle,0.00196475,True,11.0,10.0,20524.0,6214.0
810984652412424192,2016-12-19 23:06:23,Twitter for IPhone,Meet Sam,,1.0,golden_retriever,golden_retriever,0.8713420000000001,True,Tibetan_mastiff,0.0367077,True,Labrador_retriever,0.0258232,True,24.0,7.0,5212.0,1390.0
810896069567610880,2016-12-19 17:14:23,Twitter for IPhone,Hunter,,1.0,flat-coated_retriever,flat-coated_retriever,0.8208040000000001,True,Labrador_retriever,0.0823182,True,curly-coated_retriever,0.0674605,True,11.0,10.0,8830.0,1713.0
810657578271330305,2016-12-19 01:26:42,Twitter for IPhone,Pavlov,,1.0,malamute,malamute,0.753521,True,Siberian_husky,0.166151,True,Eskimo_dog,0.0698108,True,11.0,10.0,10758.0,2559.0
810284430598270976,2016-12-18 00:43:57,Twitter for IPhone,Phil,,1.0,malamute,malamute,0.620768,True,Eskimo_dog,0.158395,True,Tibetan_mastiff,0.0289617,True,13.0,10.0,34484.0,10935.0
810254108431155201,2016-12-17 22:43:27,Twitter for IPhone,Gus,,1.0,,Staffordshire_bullterrier,0.292556,True,American_Staffordshire_terrier,0.261233,True,Border_terrier,0.0623754,True,12.0,10.0,14426.0,3283.0
809920764300447744,2016-12-17 00:38:52,Twitter for IPhone,,,1.0,Norwich_terrier,Norwich_terrier,0.397163,True,toy_poodle,0.27454,True,miniature_poodle,0.134667,True,10.0,10.0,15279.0,3831.0
809448704142938112,2016-12-15 17:23:04,Twitter for IPhone,,,1.0,Greater_Swiss_Mountain_dog,Greater_Swiss_Mountain_dog,0.375415,True,Cardigan,0.134317,True,English_springer,0.0736971,True,12.0,10.0,6824.0,1421.0
809220051211603969,2016-12-15 02:14:29,Twitter for IPhone,Kyro,,1.0,Pomeranian,Pomeranian,0.8195110000000001,True,Samoyed,0.141241,True,Pembroke,0.0134552,True,12.0,10.0,19522.0,5453.0
809084759137812480,2016-12-14 17:16:53,Twitter for IPhone,Wallace,,1.0,vizsla,vizsla,0.911412,True,bloodhound,0.0171339,True,Labrador_retriever,0.011761,True,11.0,10.0,12981.0,3436.0
808838249661788160,2016-12-14 00:57:20,Twitter for IPhone,Ito,,1.0,Rottweiler,Rottweiler,0.36953,True,miniature_pinscher,0.194867,True,kelpie,0.160104,True,13.0,10.0,9933.0,2966.0
808733504066486276,2016-12-13 18:01:07,Twitter for IPhone,,pupper,1.0,,seat_belt,0.779137,False,toy_poodle,0.0369271,True,golden_retriever,0.0169724999999999,True,12.0,10.0,7751.0,2108.0
808501579447930884,2016-12-13 02:39:32,Twitter for IPhone,Koda,,2.0,Airedale,Airedale,0.454239,True,cocker_spaniel,0.219323,True,Irish_terrier,0.093193,True,12.0,10.0,11104.0,2542.0
808106460588765185,2016-12-12 00:29:28,Twitter for IPhone,Burke,"doggo, pupper",1.0,golden_retriever,golden_retriever,0.426183,True,Labrador_retriever,0.257447,True,Great_Pyrenees,0.1264819999999999,True,12.0,10.0,8653.0,2149.0
808001312164028416,2016-12-11 17:31:39,Twitter for IPhone,Cooper,,1.0,Labrador_retriever,Labrador_retriever,0.730959,True,Staffordshire_bullterrier,0.130726,True,American_Staffordshire_terrier,0.0288526,True,12.0,10.0,12291.0,3454.0
807621403335917568,2016-12-10 16:22:02,Twitter for IPhone,Ollie,pupper,3.0,golden_retriever,golden_retriever,0.873233,True,cocker_spaniel,0.0336933,True,chow,0.0204084,True,14.0,10.0,14318.0,3520.0
807106840509214720,2016-12-09 06:17:20,Twitter for IPhone,Stephan,,1.0,Chihuahua,Chihuahua,0.50537,True,Pomeranian,0.1203579999999999,True,toy_terrier,0.0770081,True,13.0,10.0,115729.0,53844.0
807010152071229440,2016-12-08 23:53:08,Twitter for IPhone,Lennon,,1.0,golden_retriever,golden_retriever,0.610807,True,Irish_setter,0.213642,True,Welsh_springer_spaniel,0.0318866,True,12.0,10.0,12888.0,3772.0
806629075125202948,2016-12-07 22:38:52,Twitter for IPhone,,,2.0,,Arabian_camel,0.366248,False,house_finch,0.209852,False,cocker_spaniel,0.0464032,True,13.0,10.0,73122.0,33708.0
806542213899489280,2016-12-07 16:53:43,Twitter for IPhone,Waffles,,1.0,vizsla,vizsla,0.938617,True,Brittany_spaniel,0.0367389,True,Chesapeake_Bay_retriever,0.00397149,True,11.0,10.0,10032.0,2297.0
806219024703037440,2016-12-06 19:29:28,Twitter for IPhone,Poof Lion,,1.0,chow,chow,0.835102,True,Pomeranian,0.0407829,True,Eskimo_dog,0.0212745,True,11.0,10.0,6344.0,1169.0
805932879469572096,2016-12-06 00:32:26,Twitter for IPhone,Major,,1.0,Norwegian_elkhound,Norwegian_elkhound,0.657967,True,keeshond,0.319136,True,Leonberg,0.00794674,True,12.0,10.0,8156.0,1881.0
805826884734976000,2016-12-05 17:31:15,Twitter for IPhone,Duke,,1.0,,Siberian_husky,0.248926,True,American_Staffordshire_terrier,0.0983133,True,Eskimo_dog,0.0801885,True,12.0,10.0,6457.0,1778.0
805520635690676224,2016-12-04 21:14:20,Twitter for IPhone,Zeke,,1.0,malinois,malinois,0.643147,True,German_shepherd,0.186642,True,Border_terrier,0.109345,True,13.0,10.0,5647.0,1617.0
805207613751304193,2016-12-04 00:30:29,Twitter for IPhone,Shooter,,1.0,,Pembroke,0.244705,True,Rhodesian_ridgeback,0.1804609999999999,True,Cardigan,0.0946636999999999,True,12.0,10.0,7711.0,1681.0
804738756058218496,2016-12-02 17:27:25,Twitter for IPhone,Django,,1.0,Tibetan_mastiff,Tibetan_mastiff,0.91579,True,German_shepherd,0.0624797,True,Leonberg,0.00829749,True,12.0,10.0,13447.0,3730.0
803773340896923648,2016-11-30 01:31:12,Twitter for IPhone,Diogi,puppo,2.0,miniature_pinscher,miniature_pinscher,0.817066,True,redbone,0.0597065,True,Irish_terrier,0.0341952,True,12.0,10.0,9880.0,2679.0
803638050916102144,2016-11-29 16:33:36,Twitter for IPhone,,pupper,1.0,Labrador_retriever,Labrador_retriever,0.372776,True,golden_retriever,0.3436659999999999,True,Great_Pyrenees,0.0672423,True,13.0,10.0,10747.0,4048.0
803276597545603072,2016-11-28 16:37:19,Twitter for IPhone,Winston,,1.0,Pembroke,Pembroke,0.457086,True,chow,0.307801,True,golden_retriever,0.0499881999999999,True,11.0,10.0,9850.0,2396.0
802952499103731712,2016-11-27 19:09:28,Twitter for IPhone,Marley,,1.0,chow,chow,0.944032,True,golden_retriever,0.0172398,True,Pomeranian,0.0120848,True,12.0,10.0,8869.0,1952.0
802572683846291456,2016-11-26 18:00:13,Twitter for IPhone,Winnie,,1.0,golden_retriever,golden_retriever,0.610171,True,Labrador_retriever,0.173252,True,cocker_spaniel,0.1632569999999999,True,12.0,10.0,8804.0,2453.0
802265048156610565,2016-11-25 21:37:47,Twitter for IPhone,,"doggo, pupper",1.0,Labrador_retriever,Labrador_retriever,0.8971620000000001,True,beagle,0.0168947999999999,True,Rhodesian_ridgeback,0.0120606,True,11.0,10.0,6824.0,1345.0
802239329049477120,2016-11-25 19:55:35,Twitter for IPhone,Loki,puppo,2.0,Eskimo_dog,Eskimo_dog,0.482498,True,Siberian_husky,0.3357739999999999,True,malamute,0.134589,True,12.0,10.0,8937.0,2558.0
801958328846974976,2016-11-25 01:18:59,Twitter for IPhone,Ronnie,,1.0,Staffordshire_bullterrier,Staffordshire_bullterrier,0.327887,True,American_Staffordshire_terrier,0.271916,True,Labrador_retriever,0.247619,True,12.0,10.0,7624.0,1671.0
801538201127157760,2016-11-23 21:29:33,Twitter for IPhone,Wallace,,1.0,Pembroke,Pembroke,0.550506,True,Cardigan,0.306612,True,Shetland_sheepdog,0.0542299999999999,True,12.0,10.0,8083.0,2019.0
801167903437357056,2016-11-22 20:58:07,Twitter for IPhone,Milo,,1.0,cocker_spaniel,cocker_spaniel,0.74022,True,Dandie_Dinmont,0.0616044999999999,True,English_setter,0.0413314,True,13.0,10.0,23984.0,5750.0
801115127852503040,2016-11-22 17:28:25,Twitter for IPhone,Bones,"doggo, pupper",1.0,dalmatian,dalmatian,0.823356,True,English_setter,0.0946018999999999,True,bluetick,0.0219534,True,12.0,10.0,7933.0,2051.0
800751577355128832,2016-11-21 17:23:47,Twitter for IPhone,Murphy,,2.0,cocker_spaniel,cocker_spaniel,0.771984,True,miniature_poodle,0.0766528,True,toy_poodle,0.0396183,True,12.0,10.0,10393.0,2729.0
800513324630806528,2016-11-21 01:37:04,Twitter for IPhone,Chef,,1.0,Pembroke,Pembroke,0.8289040000000001,True,Cardigan,0.167373,True,Chihuahua,0.0007659339999999,True,11.0,10.0,12928.0,2925.0
800388270626521089,2016-11-20 17:20:08,Twitter for IPhone,Doc,floofer,2.0,golden_retriever,golden_retriever,0.35986,True,Pembroke,0.194207,True,collie,0.154603,True,12.0,10.0,10965.0,2741.0
800141422401830912,2016-11-20 00:59:15,Twitter for IPhone,Peaches,,3.0,golden_retriever,golden_retriever,0.938048,True,kuvasz,0.0251195,True,Labrador_retriever,0.0229773,True,13.0,10.0,14996.0,2477.0
799757965289017345,2016-11-18 23:35:32,Twitter for IPhone,Sobe,doggo,1.0,Border_collie,Border_collie,0.442534,True,collie,0.288684,True,Shetland_sheepdog,0.196399,True,13.0,10.0,8245.0,2101.0
799422933579902976,2016-11-18 01:24:14,Twitter for IPhone,Longfellow,,1.0,miniature_pinscher,miniature_pinscher,0.58363,True,redbone,0.276095,True,toy_terrier,0.0185500999999999,True,12.0,10.0,7933.0,1879.0
799297110730567681,2016-11-17 17:04:16,Twitter for IPhone,Jeffrey,,1.0,malamute,malamute,0.985028,True,Siberian_husky,0.00583442,True,Eskimo_dog,0.00544281,True,11.0,10.0,9699.0,2684.0
799063482566066176,2016-11-17 01:35:54,Twitter for IPhone,Mister,,2.0,Norfolk_terrier,Norfolk_terrier,0.334436,True,Norwich_terrier,0.231573,True,Australian_terrier,0.214203,True,11.0,10.0,7948.0,2424.0
798933969379225600,2016-11-16 17:01:16,Twitter for IPhone,Iroh,,1.0,Siberian_husky,Siberian_husky,0.703224,True,Eskimo_dog,0.229351,True,malamute,0.0443508,True,12.0,10.0,12828.0,4353.0
798925684722855936,2016-11-16 16:28:21,Twitter for IPhone,Shadow,,1.0,West_Highland_white_terrier,West_Highland_white_terrier,0.539463,True,cairn,0.184897,True,Norfolk_terrier,0.163024,True,11.0,10.0,7387.0,1409.0
798209839306514432,2016-11-14 17:03:50,Twitter for IPhone,Cooper,,1.0,Pekinese,Pekinese,0.524583,True,Shih-Tzu,0.102931,True,Pomeranian,0.0978931,True,13.0,10.0,10240.0,2497.0
797971864723324932,2016-11-14 01:18:12,Twitter for IPhone,,pupper,1.0,American_Staffordshire_terrier,American_Staffordshire_terrier,0.489845,True,Chihuahua,0.30576,True,Staffordshire_bullterrier,0.0727991,True,12.0,10.0,11368.0,3028.0
797545162159308800,2016-11-12 21:02:38,Twitter for IPhone,Cassie,,1.0,Pembroke,Pembroke,0.954089,True,Cardigan,0.0336439,True,papillon,0.00973566,True,12.0,10.0,14306.0,4763.0
797236660651966464,2016-11-12 00:36:46,Twitter for IPhone,Pancake,,2.0,collie,collie,0.767005,True,Border_collie,0.100844,True,kelpie,0.0483681,True,12.0,10.0,19571.0,6406.0
796865951799083009,2016-11-11 00:03:42,Twitter for IPhone,Tyr,,1.0,Cardigan,Cardigan,0.8391290000000001,True,Boston_bull,0.0806985,True,Pembroke,0.034505,True,12.0,10.0,7548.0,1885.0
796759840936919040,2016-11-10 17:02:03,Twitter for IPhone,Romeo,,1.0,American_Staffordshire_terrier,American_Staffordshire_terrier,0.463996,True,Staffordshire_bullterrier,0.155566,True,Weimaraner,0.137587,True,11.0,10.0,11593.0,2959.0
796484825502875648,2016-11-09 22:49:15,Twitter for IPhone,,doggo,1.0,,cocker_spaniel,0.116924,True,seat_belt,0.107511,False,Australian_terrier,0.0998434,True,12.0,10.0,7433.0,1714.0
796387464403357696,2016-11-09 16:22:22,Twitter for IPhone,Snicku,,1.0,Pekinese,Pekinese,0.461164,True,Pomeranian,0.28865,True,Siamese_cat,0.052423,False,12.0,10.0,10809.0,4051.0
796149749086875649,2016-11-09 00:37:46,Twitter for IPhone,Ruby,,1.0,golden_retriever,golden_retriever,0.600276,True,Labrador_retriever,0.140798,True,seat_belt,0.0873548,False,11.0,10.0,31646.0,13926.0
796116448414461957,2016-11-08 22:25:27,Twitter for IPhone,,,1.0,Cardigan,Cardigan,0.700182,True,Pembroke,0.260738,True,papillon,0.0171099,True,11.0,10.0,8925.0,2346.0
796080075804475393,2016-11-08 20:00:55,Twitter for IPhone,Yogi,floofer,1.0,chow,chow,0.973846,True,Tibetan_mastiff,0.0141098999999999,True,gibbon,0.00235832,False,12.0,10.0,8301.0,2250.0
796031486298386433,2016-11-08 16:47:50,Twitter for IPhone,Daisy,,1.0,golden_retriever,golden_retriever,0.893775,True,Labrador_retriever,0.0701398,True,doormat,0.00841853,False,13.0,10.0,10614.0,3637.0
795464331001561088,2016-11-07 03:14:10,Twitter for IPhone,,doggo,1.0,,golden_retriever,0.193082,True,Chesapeake_Bay_retriever,0.157927,True,soft-coated_wheaten_terrier,0.1246839999999999,True,13.0,10.0,48560.0,22944.0
795400264262053889,2016-11-06 22:59:35,Twitter for IPhone,Brody,,2.0,golden_retriever,golden_retriever,0.925494,True,Labrador_retriever,0.0592408,True,tennis_ball,0.00449534,False,12.0,10.0,9851.0,2791.0
794926597468000259,2016-11-05 15:37:24,Twitter for IPhone,Mack,,1.0,,teddy,0.569566,False,bath_towel,0.173745,False,toy_poodle,0.0376618,True,12.0,10.0,10049.0,2258.0
794332329137291264,2016-11-04 00:15:59,Twitter for IPhone,Nimbus,floofer,1.0,Samoyed,Samoyed,0.988307,True,malamute,0.00490635,True,Great_Pyrenees,0.00290129,True,12.0,10.0,9440.0,2617.0
793962221541933056,2016-11-02 23:45:19,Twitter for IPhone,Maximus,,1.0,Labrador_retriever,Labrador_retriever,0.8616510000000001,True,golden_retriever,0.0444618,True,Staffordshire_bullterrier,0.0164967,True,12.0,10.0,16516.0,4763.0
793845145112371200,2016-11-02 16:00:06,Twitter for IPhone,Clark,,1.0,Old_English_sheepdog,Old_English_sheepdog,0.7652770000000001,True,Bedlington_terrier,0.1127529999999999,True,Kerry_blue_terrier,0.0476616999999999,True,13.0,10.0,9069.0,1810.0
793601777308463104,2016-11-01 23:53:02,Twitter for IPhone,Dobby,,1.0,miniature_pinscher,miniature_pinscher,0.538981,True,Chihuahua,0.21783,True,toy_terrier,0.0891487,True,12.0,10.0,7843.0,1576.0
793500921481273345,2016-11-01 17:12:16,Twitter for IPhone,Fiona,,2.0,golden_retriever,golden_retriever,0.3261219999999999,True,Labrador_retriever,0.219904,True,Chesapeake_Bay_retriever,0.163366,True,12.0,10.0,10484.0,2321.0
793286476301799424,2016-11-01 03:00:09,Twitter for IPhone,Moreton,,1.0,,Afghan_hound,0.2746369999999999,True,borzoi,0.142204,True,doormat,0.109677,False,13.0,10.0,24133.0,8942.0
793271401113350145,2016-11-01 02:00:14,Twitter for IPhone,Dave,,1.0,,Siberian_husky,0.2316949999999999,True,Eskimo_dog,0.206749,True,Pembroke,0.0701195,True,12.0,10.0,8548.0,2340.0
793256262322548741,2016-11-01 01:00:05,Twitter for IPhone,,,1.0,,basset,0.2076219999999999,True,Walker_hound,0.0605741999999999,True,beagle,0.0412205,True,12.0,10.0,19616.0,8137.0
793241302385262592,2016-11-01 00:00:38,Twitter for IPhone,Tucker,,1.0,golden_retriever,golden_retriever,0.559308,True,Labrador_retriever,0.3902219999999999,True,cocker_spaniel,0.0363157,True,13.0,10.0,10330.0,3218.0
793226087023144960,2016-10-31 23:00:11,Twitter for IPhone,Juno,,1.0,wire-haired_fox_terrier,wire-haired_fox_terrier,0.456047,True,Lakeland_terrier,0.273428,True,English_springer,0.0836433,True,11.0,10.0,9625.0,2809.0
793210959003287553,2016-10-31 22:00:04,Twitter for IPhone,Maude,,1.0,,doormat,0.874431,False,French_bulldog,0.0187590999999999,True,Boston_bull,0.0151344,True,10.0,10.0,8760.0,2728.0
793195938047070209,2016-10-31 21:00:23,Twitter for IPhone,Lily,puppo,2.0,Labrador_retriever,Labrador_retriever,0.654762,True,golden_retriever,0.0741,True,Chihuahua,0.0423393,True,12.0,10.0,14975.0,5489.0
793180763617361921,2016-10-31 20:00:05,Twitter for IPhone,Newt,,1.0,,Lakeland_terrier,0.266824,True,Irish_terrier,0.218783,True,Airedale,0.13296,True,11.0,10.0,6818.0,1945.0
793165685325201412,2016-10-31 19:00:10,Twitter for IPhone,Benji,,1.0,golden_retriever,golden_retriever,0.946224,True,Labrador_retriever,0.0364766,True,doormat,0.00235285,False,12.0,10.0,9223.0,2715.0
793150605191548928,2016-10-31 18:00:14,Twitter for IPhone,Nida,,1.0,,Italian_greyhound,0.193869,True,bluetick,0.16038,True,standard_poodle,0.1259819999999999,True,11.0,10.0,6070.0,1656.0
793120401413079041,2016-10-31 16:00:13,Twitter for IPhone,Robin,,1.0,Labrador_retriever,Labrador_retriever,0.7249439999999999,True,golden_retriever,0.169744,True,kuvasz,0.0355023,True,11.0,10.0,12421.0,3813.0
792883833364439040,2016-10-31 00:20:11,Twitter for IPhone,Bailey,,3.0,,jack-o'-lantern,0.999306,False,basketball,0.000113129,False,standard_poodle,8.31451e-05,True,12.0,10.0,11088.0,4154.0
792773781206999040,2016-10-30 17:02:53,Twitter for IPhone,Monster,,1.0,Yorkshire_terrier,Yorkshire_terrier,0.912804,True,silky_terrier,0.0678225,True,Australian_terrier,0.00445069,True,12.0,10.0,7223.0,1639.0
792394556390137856,2016-10-29 15:55:58,Twitter for IPhone,BeBe,,2.0,cocker_spaniel,cocker_spaniel,0.746387,True,Irish_setter,0.0916151,True,miniature_poodle,0.0610781999999999,True,12.0,10.0,13158.0,4193.0
792050063153438720,2016-10-28 17:07:05,Twitter for IPhone,Remus,,2.0,komondor,komondor,0.942856,True,swab,0.0527151999999999,False,Tibetan_terrier,0.0027429999999999,True,11.0,10.0,7000.0,1738.0
